Id,RoadName,Label,Latitude,Longitude
11491,Margaret Dr,Opp Queenstown Pr Sch,1.297102028,103.8076365
11499,Margaret Dr,Queenstown Pr Sch,1.296850536,103.8078866
11511,Alexandra Rd,Alexandra Hosp,1.285946874,103.8025188
11519,Alexandra Rd,Opp Queensway Shop Ctr,1.286657422,103.8033413
11521,Alexandra Rd,Anchorpoint,1.28857101,103.80543
11529,Alexandra Rd,Bef IKEA Ind Bldg,1.289031206,103.8060909
11531,Alexandra Rd,Opp Lea Hin Hardware Fty,1.291088333,103.8075308
11539,Alexandra Rd,Lea Hin Hardware Fty,1.291170495,103.8078618
11541,Stirling Rd,Opp Queens,1.29235984,103.805785
11551,Stirling Rd,Tiong Ghee Tp,1.291267031,103.804096
11561,Stirling Rd,Blk 166,1.29107396,103.8024759
11579,Mei Ling St,Blk 158,1.292564891,103.8030332
11589,Mei Ling St,Blk 157,1.292991881,103.8040052
11599,Mei Ling St,Blk 153,1.294208056,103.8031489
11609,Mei Chin Rd,Blk 163,1.291889722,103.8021219
12021,Holland Rd,Bef Moonbeam Wk,1.319076389,103.7824306
12029,Holland Rd,Opp Moonbeam Wk,1.319583694,103.7824392
12031,Ulu Pandan Rd,Pandan Valley Condo,1.320800851,103.7796286
12039,Ulu Pandan Rd,Opp Pandan Valley Condo,1.321045262,103.78019
12041,Ulu Pandan Rd,Aft Pandan Valley,1.320491727,103.7765344
12049,Ulu Pandan Rd,Opp Pandan Valley,1.32091132,103.7765589
12051,Ulu Pandan Rd,Pine Gr Condo,1.320428951,103.7750613
12059,Ulu Pandan Rd,Opp Pine Gr Condo,1.320727311,103.775159
12061,Clementi Rd,Blk 109,1.321785002,103.7708734
12069,Clementi Rd,Opp Blk 109A,1.321433056,103.7710419
12071,Clementi Rd,Blk 116,1.3240225,103.7721939
12079,Clementi Rd,Opp Blk 116,1.323831876,103.7726309
12081,Clementi Rd,Maju Camp,1.326468056,103.77543
12089,Clementi Rd,Opp Maju Camp,1.326261111,103.7757089
12091,Clementi Rd,SIM HQ,1.329183155,103.7771471
12099,Clementi Rd,Opp SIM HQ,1.327838056,103.7767036
12101,Clementi Rd,Ngee Ann Poly,1.332438964,103.7776851
12109,Clementi Rd,Opp Ngee Ann Poly,1.330819444,103.7780086
12111,Ulu Pandan Rd,Bef Clementi Rd,1.319117911,103.7722298
12119,Ulu Pandan Rd,Police KINS Trg Camp,1.319645982,103.7727927
12121,Ghim Moh Rd,Blk 7,1.311648333,103.7871517
12129,Ghim Moh Rd,Blk 3,1.311821111,103.7873261
12131,Mt Sinai Rd,Aft Grove Ave,1.314159444,103.7850617
12139,Mt Sinai Rd,Aft Mt Sinai Lane,1.314531859,103.7850416
12141,Mt Sinai Rd,Opp Henry Pk,1.315743898,103.7823915
12149,Mt Sinai Rd,Henry Pk,1.315769005,103.782661
12151,Moonbeam Walk,Bef Moonbeam Terr,1.318650645,103.7812757
12169,Pandan Valley,Pandan Valley,1.319165492,103.7772417
12179,Mt Sinai Rise,Montview,1.316795047,103.7769949
12189,Mt Sinai Rise,Bef Mt Sinai Dr,1.316426937,103.780224
12199,Mt Sinai Rise,Opp Village Twr,1.315479989,103.7782062
12201,Clementi Ave 6,Logishub @ Clementi,1.326708269,103.7639951
12209,Clementi Ave 6,Opp Logishub @ Clementi,1.326532028,103.7642997
12211,Mt Sinai Dr,Bef Mt Sinai Wk,1.317213361,103.7807071
13011,Napier Rd,Opp S'pore Botanic Gdns,1.306348492,103.8198382
13019,Napier Rd,S'pore Botanic Gdns,1.306738022,103.8201308
13021,Holland Rd,Aft Min Of Foreign Affairs,1.30633973,103.8143067
13029,Holland Rd,Bef Tyersall Ave,1.306717833,103.8145186
13031,Tanglin Rd,Opp Chatsworth Rd,1.299129722,103.8170739
13039,Tanglin Rd,Bef Chatsworth Rd,1.299815727,103.8174427
13041,Tanglin Rd,Aft Rochalie Dr,1.302428343,103.8196763
13049,Tanglin Rd,Bef Rochalie Dr,1.302616713,103.8204507
13051,River Valley Rd,Opp Valley Pt,1.293343059,103.8263656
13059,River Valley Rd,Valley Pt,1.293282736,103.8266349
13062,River Valley Rd,STELLAR RV,1.294766744,103.8285327
13063,River Valley Rd,RV SUITES,1.295346928,103.8296431
13069,River Valley Rd,RV RESIDENCES,1.29488,103.8288081
13071,River Valley Rd,Riva Lodge,1.296361993,103.8322513
13079,River Valley Rd,The Cosmopolitan,1.296122133,103.8322921
13081,River Valley Rd,St. Thomas Wk,1.295911389,103.8362428
13089,River Valley Rd,Opp St. Thomas Wk,1.295751111,103.8360411
13091,River Valley Rd,AFT KIM YAM RD,1.295931389,103.8393781
13099,River Valley Rd,BEF KIM YAM RD,1.295780242,103.8396127
13101,River Valley Rd,Opp Mohd Sultan Rd,1.294141627,103.8423121
13109,River Valley Rd,UE Sq/Bef Mohd Sultan Rd,1.293509444,103.8427242
13119,Kim Seng Rd,Opp Great World City,1.293626774,103.8328385
13121,Zion Rd,Opp Great World City,1.294092217,103.8308378
13139,Kim Seng Rd,The Trillium,1.295042619,103.8320553
13141,Hoot Kiam Rd,Aft Zion Full Gospel Ch,1.297636828,103.8299799
13159,Irwell Bank Rd,Bef Zion Full Gospel Ch,1.297960115,103.8305318
13169,Grange Rd,Grange 80 Condo,1.299103052,103.8283929
13171,Grange Rd,Gramercy Pk,1.299068091,103.826507
13179,Grange Rd,Cliveden At Grange,1.2992575,103.8266525
13181,Grange Rd,Aft One Tree Hill,1.300232237,103.8240347
13189,Grange Rd,Bef One Tree Hill,1.300381667,103.8241475
13191,Paterson Rd,Bef Orchard Blvd,1.302461,103.8297819
13199,Paterson Rd,Aft Orchard Blvd,1.302127,103.829875
13201,Tanglin Rd,British High Comm,1.304536223,103.8220956
13209,Tanglin Rd,Opp British High Comm,1.304031071,103.8220561
13211,Mohd Sultan Rd,Aft Unity St,1.292416994,103.841096
14009,Seah Im Rd,HarbourFront Int,1.267035026,103.8190147
14011,Kg Bahru Rd,Bef Mt Faber Lodge,1.267954444,103.8255261
14019,Kg Bahru Rd,Opp Mt Faber Lodge,1.268488925,103.8257172
14021,Lower Delta Rd,The Pearl @ Mt Faber,1.271329722,103.8247836
14029,Lower Delta Rd,Blk 105,1.272473333,103.8241878
14031,Lower Delta Rd,St. Theresa's Convent,1.276242778,103.8230603
14039,Lower Delta Rd,Opp St. Theresa's Convent,1.276636379,103.8234583
14041,Henderson Rd,Blk 54,1.273272781,103.8124708
14049,Henderson Rd,Opp Blk 55,1.273241668,103.8130423
14051,Henderson Rd,Aft Telok Blangah Hts,1.275815,103.8150756
14059,Henderson Rd,Bef Telok Blangah Hts,1.275374851,103.8151437
14061,Keppel Rd,Opp Former Railway Stn,1.272312698,103.8386204
14069,Keppel Rd,Former Railway Stn,1.272538056,103.8364069
14071,Keppel Rd,Keppel Workshop,1.272203424,103.8339026
14081,Keppel Rd,Tg Pagar DP Blk F5,1.270896111,103.8308919
14089,Keppel Rd,Opp Tg Pagar DP Blk F5,1.27046005,103.8297928
14101,Keppel Rd,Opp Keppel DP Blk 517,1.268375,103.8282581
14109,Keppel Rd,Keppel DP Blk 517,1.268046016,103.8272249
14119,Telok Blangah Rd,Opp VivoCity,1.265923609,103.8222828
14121,Telok Blangah Rd,Aft HarbourFront Stn,1.2659135,103.8192566
14129,Telok Blangah Rd,Harbourfront Stn Exit A,1.266078691,103.8197788
14131,Telok Blangah Rd,Caribbean at Keppel Bay,1.267401303,103.8167544
14139,Telok Blangah Rd,Bef Seah Im Rd,1.268635277,103.8154695
14141,Telok Blangah Rd,HarbourFront Stn/Vivocity,1.265524215,103.8221133
14151,Telok Blangah Rd,Opp Chr Community Chapel,1.269647659,103.8129359
14159,Telok Blangah Rd,Bef Chr Community Chapel,1.269940464,103.8131542
14161,Telok Blangah Rd,Telok Blangah Stn,1.270758665,103.8100991
14169,Telok Blangah Rd,Opp Telok Blangah Stn,1.271185504,103.8094181
14171,Telok Blangah Rd,Opp Yeo's Bldg,1.271459598,103.8065486
14179,Telok Blangah Rd,Yeo's Bldg,1.271884546,103.8063
14189,Telok Blangah Rd,Aft Alexandra Rd,1.272693033,103.8039836
14191,Depot Rd,Blk 105 CP,1.281218333,103.8121144
14199,Depot Rd,Blk 118,1.281316767,103.8127506
14201,Depot Rd,Blk 110,1.281673073,103.8091468
14209,Depot Rd,Aft Hewlett Packard,1.281763977,103.8095887
14211,Depot Rd,ISS Intl Sch,1.281611684,103.8052188
14219,Depot Rd,Opp Blk 114,1.282186479,103.8068496
14221,Kg Bahru Rd,Opp St. Teresa's Ch,1.273593322,103.8289337
14229,Kg Bahru Rd,St. Teresa's Ch,1.273706702,103.8285789
14231,Kg Bahru Rd,Keppel DP Blk 519,1.27101,103.8266722
14239,Kg Bahru Rd,Opp Keppel DP Blk 519,1.271781382,103.8271424
14241,Henderson Rd,Opp Blk 1,1.279143531,103.8168725
14249,Henderson Rd,Blk 1,1.279474057,103.8173299
14259,Telok Blangah Cres,Blk 11,1.277845011,103.8186582
14269,Telok Blangah Cres,Blk 10,1.277584806,103.8199945
14271,Telok Blangah Way,Al-Amin Mque,1.275681943,103.8191485
14279,Telok Blangah Way,Blk 25,1.275915523,103.8192089
14281,Telok Blangah Way,Safra Mt Faber,1.276996716,103.8180438
14291,Telok Blangah Way,Blk 27,1.274684408,103.8213265
14299,Telok Blangah Way,Opp Blk 27,1.274888204,103.8212713
14309,Telok Blangah Rise,Blk 41,1.271289,103.8230259
14319,Telok Blangah Rise,Blk 28,1.273406852,103.8207183
14329,Telok Blangah St 32,Blk 67,1.274349615,103.8094537
14331,Telok Blangah Hts,Opp Blk 70B,1.276946111,103.8110681
14339,Telok Blangah Hts,Blk 70A,1.276660655,103.811245
14341,Telok Blangah Hts,Opp Blk 59,1.275933889,103.8134739
14349,Telok Blangah Hts,Blk 59,1.275790298,103.8133981
14351,Telok Blangah Dr,Aft Blk 48,1.27275,103.8103611
14359,Telok Blangah Dr,Blk 50,1.272890556,103.8103503
14369,Depot Rd,The Interlace,1.281536358,103.8036593
14379,Lower Delta Rd,Blk 40,1.272438333,103.8237936
14381,Bt Purmei Ave,Blk 109,1.274130142,103.8255429
14389,Bt Purmei Ave,Opp Blk 109,1.274281605,103.825009
14391,Telok Blangah Hts,Opp Blk 85,1.27791,103.8085861
14399,Telok Blangah Hts,Blk 85,1.27763662,103.8085855
14471,Depot Rd,Blk 114,1.282011691,103.8066498
14489,Telok Blangah Rise,Blk 36 Mkt/FC,1.272185207,103.8217011
14491,Telok Blangah Dr,Opp Telok Blangah Mkt/FC,1.272788056,103.8079489
14499,Telok Blangah Dr,Telok Blangah Mkt/FC,1.272913056,103.8078211
14501,Telok Blangah St 31,OPP BLK 91A,1.276872161,103.8064808
14509,Telok Blangah St 31,BLK 92B,1.275651111,103.8068061
14519,Sentosa Gateway,Resorts World Sentosa,1.253521934,103.8257032
14521,Artillery Ave,Merlion Plaza,1.256432,103.820911
14529,Artillery Ave,Opp Merlion Plaza,1.253226,103.821217
14539,Beach View,Beach Station Bus Terminal,1.251427,103.818545
15041,Alexandra Rd,Aft PSA Bldg,1.274632,103.801892
15049,Alexandra Rd,Bef PSA Bldg,1.274590541,103.8021634
15051,Alexandra Rd,Alexandra Pt,1.276978,103.8023815
15059,Alexandra Rd,Opp Alexandra Pt,1.276861944,103.8027011
15071,Sth Buona Vista Rd,Opp Lor Sarhad,1.281424722,103.7870142
15079,Sth Buona Vista Rd,Aft Lor Sarhad,1.280778937,103.7868278
15091,Sth Buona Vista Rd,Opp Natl Leadership Inst,1.28290732,103.7878111
15099,Sth Buona Vista Rd,Natl Leadership Inst,1.283056201,103.7878935
15101,Sth Buona Vista Rd,Opp LP 31,1.286176111,103.7856208
15109,Sth Buona Vista Rd,LP 30,1.285919709,103.7858107
15111,Sth Buona Vista Rd,Sci Pk 2/The Galen,1.286762778,103.7848417
15119,Sth Buona Vista Rd,Opp Sci Pk 2/The Galen,1.287038027,103.7850111
15121,Sth Buona Vista Rd,Sci Pk 2/The Gemini,1.288941421,103.7837304
15129,Sth Buona Vista Rd,Opp Sci Pk 2/The Gemini,1.289164678,103.7840187
15131,Sth Buona Vista Rd,Kent Ridge Stn,1.292543437,103.784489
15139,Sth Buona Vista Rd,Kent Ridge Stn Exit B,1.29241,103.784585
15141,Pasir Panjang Rd,Labrador Pk Stn,1.272758605,103.8009595
15149,Pasir Panjang Rd,Labrador Pk Stn/PSA Bldg,1.273418719,103.8005555
15151,Pasir Panjang Rd,Opp Mapletree Biz City,1.273891929,103.7982221
15159,Pasir Panjang Rd,Mapletree Business City,1.274263038,103.7983935
15161,Pasir Panjang Rd,Pasir Panjang Ctr,1.274438062,103.7966606
15169,Pasir Panjang Rd,Harbourside Ind Bldg 2,1.274814993,103.7967399
15181,Science Pk Dr,PSB S'pore,1.291084964,103.7854136
15189,Science Pk Dr,DNV Technology Ctr,1.290797795,103.7855026
15191,Pasir Panjang Rd,Pasir Panjang Stn/Fc,1.27581227,103.7926357
15199,Pasir Panjang Rd,Opp Currency Hse,1.276042409,103.793184
15201,Pasir Panjang Rd,Aft Pasir Panjang Stn,1.276808191,103.7897086
15209,Pasir Panjang Rd,Bef Pasir Panjang Stn,1.277065619,103.7902343
15211,Pasir Panjang Rd,Opp Pasir View Pk,1.277924421,103.7864281
15219,Pasir Panjang Rd,Pasir View Pk,1.278181141,103.7870103
15221,Pasir Panjang Rd,Aft Sth Buona Vista Rd,1.279499235,103.7854896
15229,Pasir Panjang Rd,Bef Sth Buona Vista Rd,1.27937639,103.7857273
16009,Clementi Rd,Kent Ridge Ter,1.294253411,103.7698832
16011,Pasir Panjang Rd,Opp Haw Par Villa Stn,1.282777664,103.7818693
16019,Pasir Panjang Rd,Haw Par Villa Stn,1.282780786,103.7821761
16021,Pasir Panjang Rd,Opp Gloria Mansion,1.286257931,103.7798103
16029,Pasir Panjang Rd,Gloria Mansion,1.286084722,103.7802214
16031,Pasir Panjang Rd,Opp S'pore Science Pk II,1.28800629,103.7784648
16039,Pasir Panjang Rd,S'pore Science Pk II,1.287990202,103.7787203
16041,Pasir Panjang Rd,OPP LUXE VILLE,1.289308651,103.776601
16049,Pasir Panjang Rd,WHITEHAVEN,1.289106964,103.7773895
16051,Pasir Panjang Rd,The Crystal Tabernacle Ch,1.290148616,103.7742604
16059,Pasir Panjang Rd,Jamiyah Halfway Hse,1.289672662,103.7759414
16061,Pasir Panjang Rd,Opp Heng Mui Keng Terr,1.290462572,103.7735617
16069,Pasir Panjang Rd,Heng Mui Keng Terr,1.290829722,103.7731167
16071,Pasir Panjang Rd,Opp Pasir Panjang PO,1.291299408,103.7711722
16079,Pasir Panjang Rd,Bef Pasir Panjang PO,1.291382649,103.7712984
16081,Pasir Panjang Rd,Aft Palm Green Condo,1.291957778,103.7686614
16089,Pasir Panjang Rd,Aft Clementi Rd,1.292011383,103.7690842
16091,AYE,Opp SIT Dover,1.299275,103.779369
16099,AYE,SIT Dover,1.3006125,103.7781514
16101,Science Pk Rd,Inst Of Micro-Electronics,1.289238319,103.7796924
16109,Science Pk Rd,The Alpha,1.289111693,103.7795084
16111,Science Pk Rd,Aries,1.28700982,103.7828311
16119,Science Pk Rd,Teletech Pk,1.286976507,103.7826055
16121,Science Pk Rd,Galen,1.2865113,103.7834514
16131,Clementi Rd,Opp Kent Ridge Ter,1.294876391,103.769352
16139,Clementi Rd,Bef Kent Ridge Ter,1.295379444,103.7697486
16141,Clementi Rd,Tentera Diraja Mque,1.297868335,103.7695952
16149,Clementi Rd,NUS Fac Of Architecture,1.297818334,103.7699403
16151,Clementi Rd,The Japanese Pr Sch,1.300761389,103.7699356
16159,Clementi Rd,NUS Fac Of Engrg,1.300603334,103.7701703
16161,Kent Ridge Cres,Nus Museums,1.301075,103.7736942
16169,Kent Ridge Cres,NUS Raffles Hall,1.300983333,103.7727042
16171,Kent Ridge Cres,Yusof Ishak Hse,1.298901502,103.7743823
16179,Kent Ridge Cres,Opp Yusof Ishak Hse,1.298981642,103.7741773
16181,Kent Ridge Cres,Ctrl Lib,1.296565724,103.7725425
16189,Kent Ridge Cres,Information Technology,1.297361,103.772848
16191,Kent Ridge Cres,Opp NUS Fac Of Architect,1.296143074,103.7703702
16199,Kent Ridge Cres,NUS Fac Of Design & Env,1.296393036,103.7707292
16201,Pasir Panjang Rd,Barossa Gdns,1.281300632,103.7841076
16209,Pasir Panjang Rd,HORIZON RESIDENCES,1.281590928,103.7840065
16211,West Coast Highway,Wharves Bldg,1.279418611,103.7835758
16219,West Coast Highway,Opp Wharves Bldg,1.280158333,103.7836236
16221,West Coast Highway,Opp Haw Par Villa Stn,1.282975855,103.7811842
16229,West Coast Highway,Haw Par Villa Stn,1.283009073,103.7815996
16231,West Coast Highway,Wholesale Ctr,1.286359473,103.7785293
16239,West Coast Highway,Opp Wholesale Ctr,1.286435278,103.7789344
16241,West Coast Highway,Bef West Coast Pk,1.289103056,103.7735261
16249,West Coast Highway,Bef Wholesale Ctr,1.289282771,103.7740068
16891,Clementi Ave 1,Opp Blk 420A,1.309821867,103.7681614
16991,Clementi Ave 1,Opp Nan Hua High Sch,1.307779298,103.7698858
17009,Clementi Ave 3,Clementi Int,1.314915729,103.7641223
17011,West Coast Rd,Opp Varsity Pk,1.293869008,103.7668819
17019,West Coast Rd,Varsity Pk,1.293797479,103.7670518
17021,West Coast Rd,Waseda S Snr High Sch,1.296737026,103.766912
17029,West Coast Rd,Opp Waseda S Snr High Sch,1.296945701,103.767103
17031,West Coast Rd,Kent Ridge Sec Sch,1.301723058,103.7656763
17039,West Coast Rd,Opp Kent Ridge Sec Sch,1.301531646,103.7660643
17041,West Coast Rd,Blk 726 Clementi West Mkt,1.304210157,103.7645595
17049,West Coast Rd,Blk 601,1.304706382,103.7645982
17051,Clementi Ave 6,Opp Regent Pk,1.3172641,103.7624015
17059,Clementi Ave 6,Regent Pk,1.316943333,103.7617011
17061,West Coast Rd,Blk 701,1.307758348,103.7618051
17069,West Coast Rd,Opp Blk 701,1.307766372,103.7621407
17071,West Coast Rd,Blk 513,1.308917819,103.7604443
17079,West Coast Rd,Blk 512,1.309683042,103.7599936
17081,West Coast Link,Aft West Coast Highway,1.299503056,103.7645789
17091,Clementi Rd,Aft Clementi Ave 1,1.309048052,103.7715778
17099,Clementi Rd,YALE-NUS COLLEGE,1.30783047,103.7716527
17101,Clementi Rd,Blk 352,1.314874732,103.771792
17109,Clementi Rd,Opp Blk 352,1.315527141,103.7721831
17111,Clementi Rd,Blk 343,1.317798098,103.7712464
17119,Clementi Rd,Opp Blk 343,1.31728447,103.7719327
17121,AYE,Blk 610,1.304764103,103.7694454
17129,AYE,Aft NUS High Sch,1.305141367,103.7698584
17131,AYE,Clementi Flyover,1.308041389,103.7659111
17139,AYE,Aft Clementi Swim Cplx,1.309033047,103.76587
17141,AYE,Clementi Stadium,1.310995,103.7635
17149,AYE,Blk 426,1.311715151,103.7634618
17151,C'wealth Ave West,Blk 410,1.311695194,103.7696099
17159,C'wealth Ave West,Blk 365,1.311975556,103.7698144
17161,C'wealth Ave West,Blk 455,1.312409936,103.7668548
17169,C'wealth Ave West,Blk 329,1.312845278,103.7667967
17171,C'wealth Ave West,Clementi Stn,1.314973993,103.765027
17179,C'wealth Ave West,Clementi Stn,1.315281916,103.76536
17181,C'wealth Ave West,Opp Blk 317,1.317495708,103.7638855
17189,C'wealth Ave West,Blk 317,1.317905022,103.7640641
17191,Clementi Rd,NUS High Sch,1.305669444,103.7698914
17201,Clementi Ave 4,Blk 308,1.320557151,103.7673489
17211,Clementi Ave 4,Bet Blks 315/318,1.318288061,103.7658972
17219,Clementi Ave 4,Blk 376,1.3182,103.7661586
17221,Clementi Ave 5,Blk 377,1.317356313,103.7679002
17229,Clementi Ave 5,Blk 335,1.317284025,103.7682421
17239,Clementi Ave 3,NTUC Fairprice,1.312440556,103.7658489
17241,Clementi Ave 2,Blk 334,1.315191148,103.769055
17249,Clementi Ave 2,Blk 355,1.315171111,103.7693364
17251,Clementi Ave 2,Blk 460,1.31148,103.76744
17259,Clementi Ave 2,Opp Blk 460,1.310927982,103.7674607
17269,Clementi West St 2,Blk 730,1.305135632,103.7627418
17279,Clementi West St 2,Blk 723,1.302924943,103.7631929
17289,Clementi West St 2,West Coast CC,1.302324942,103.7647147
17291,West Coast Highway,West Coast Pk,1.290351405,103.7696983
17299,West Coast Highway,Opp West Coast Pk,1.290605556,103.7700506
17301,West Coast Highway,Opp West Coast View,1.294953611,103.7651669
17309,West Coast Highway,West Coast View,1.295370833,103.7652456
17311,West Coast Highway,Emerson Process,1.301016986,103.7622944
17319,West Coast Highway,Blk 716,1.301839156,103.7622997
17321,West Coast Highway,Tien Wah Press Bldg,1.304834167,103.7603536
17329,West Coast Highway,Blk 705,1.305050556,103.7605839
17331,West Coast Highway,Opp Blk 518,1.307588333,103.7583311
17339,West Coast Highway,Blk 518,1.307857222,103.7585047
17351,West Coast Highway,Aft Clementi Rd,1.29358,103.7657644
17359,West Coast Highway,Bef Clementi Rd,1.293337222,103.7662175
17361,West Coast Highway,Opp West Coast Link,1.2985975,103.7634625
17369,West Coast Highway,Aft West Coast Link,1.298405833,103.7638686
17371,Clementi Ave 6,Blk 201,1.320581947,103.7635659
17379,Clementi Ave 6,Blk 304,1.320490892,103.7638943
17381,West Coast Rd,West Bay Resort Condo,1.299076389,103.7668644
17389,West Coast Rd,Opp West Bay Resort Condo,1.299081389,103.7670019
18011,Alexandra Rd,Aft Hortpark,1.280870897,103.8021033
18019,Alexandra Rd,Bef Telok Blangah Hill Pk,1.280910556,103.8025231
18021,Ayer Rajah Cres,Opp GEMPLUS,1.296452977,103.7889243
18029,Ayer Rajah Cres,Tempco Mfg,1.296098115,103.7891805
18041,AYE,Normanton Pk,1.288360253,103.793174
18049,AYE,Opp Science Pk,1.290181477,103.7920809
18051,Ayer Rajah Ave,One-North Stn,1.29863776,103.7873442
18059,Ayer Rajah Ave,Opp One-North Stn,1.298491389,103.7872067
18061,Ayer Rajah Cres,Blk 71,1.296715889,103.7873805
18069,Ayer Rajah Cres,Opp Blk 71,1.296490641,103.7875521
18071,Buona Vista Flyover,NUH,1.295425,103.784491
18079,Buona Vista Flyover,Opp NUH,1.296481774,103.7845539
18081,Ayer Rajah Cres,Blk 55,1.294785193,103.7873375
18089,Ayer Rajah Cres,S'pore Post,1.294806759,103.7875736
18099,Ayer Rajah Cres,Ayer Rajah Bus Pk,1.293931694,103.7895362
18101,Buona Vista Flyover,PSB Science Pk Bldg,1.292825,103.786354
18109,Buona Vista Flyover,Opp PSB Science Pk Bldg,1.294034366,103.786726
18111,Dover Rd,Fairfield Meth Pr Sch,1.300593056,103.7844842
18119,Dover Rd,Opp Fairfield Meth Pr Sch,1.300046389,103.7846675
18121,Buona Vista Flyover,Opp Ayer Rajah Ind Est,1.29751168,103.7854209
18129,Buona Vista Flyover,Ayer Rajah Ind Est,1.297762254,103.7857077
18131,AYE,Science Pk,1.289500735,103.7918328
18141,Nth Buona Vista Rd,Aft Anglo-Chinese JC,1.304182797,103.7878809
18149,Nth Buona Vista Rd,Essec Business Sch,1.302530011,103.7872414
18151,Portsdown Rd,Opp One-North Stn/Galaxis,1.300510831,103.7886429
18159,Portsdown Rd,One-North Stn/Galaxis,1.300346899,103.7885837
18171,Portsdown Rd,Bef Weyhill Cl,1.299054786,103.7941291
18179,Portsdown Rd,Opp Weyhill Cl,1.299881075,103.7930455
18181,Portsdown Rd,Opp Tanglin Trust Sch,1.297145853,103.7936936
18189,Portsdown Rd,Tanglin Trust Sch,1.29839663,103.7939032
18191,Portsdown Rd,Bef Whitchurch Rd,1.294456111,103.7959439
18199,Portsdown Rd,Aft Whitchurch Rd,1.295443428,103.7940762
18201,Media Circle,Mediacorp Campus,1.294980987,103.7932288
18211,Portsdown Rd,Infinite Studios,1.291618169,103.7952226
18221,Lower Kent Ridge Rd,NUH,1.296300678,103.7834655
18239,Lower Kent Ridge Rd,Opp NUH,1.296789434,103.7831878
18241,Science Pk Dr,PSB Science Pk Annex,1.290923045,103.7870786
18249,Science Pk Dr,Aft The Pasteur,1.290724,103.787127
18251,Science Pk Dr,Opp Reuters,1.290681389,103.7884536
18261,Science Pk Dr,Opp DSO Natl Laboratories,1.290159968,103.7893381
18269,Science Pk Dr,Bef Reuters,1.290103333,103.7891869
18271,Science Pk Dr,Blk 85,1.288407,103.7899278
18279,Science Pk Dr,Opp Blk 85,1.288406368,103.7897662
18281,Science Pk Dr,The Rutherford,1.287525569,103.7912122
18289,Science Pk Dr,Opp The Rutherford,1.287381057,103.791206
18301,Lower Kent Ridge Rd,Lim Seng Tjoe Bldg (LT 27),1.297385215,103.780927
18309,Lower Kent Ridge Rd,Blk S17,1.297520117,103.781342
18311,Lower Kent Ridge Rd,Blk S12,1.297438148,103.7779213
18319,Lower Kent Ridge Rd,Opp University Hall,1.297526389,103.7781311
18321,Lower Kent Ridge Rd,Opp University Health Ctr,1.298793333,103.7756192
18329,Lower Kent Ridge Rd,University Health Ctr,1.298924444,103.7761142
18331,Lower Kent Ridge Rd,Kent Ridge Stn Exit A/NUH,1.29370722,103.7848914
18339,Lower Kent Ridge Rd,Opp Kent Ridge Stn Exit A,1.293793029,103.7850791
